FIGHT_ID,EVENT_ID,FIGHT_NAME,FIGHT_WEIGHTCLASS,FIGHT_METHOD,ROUND,TIME,FIGHT_TIME_FORMAT,FIGHT_REFEREE,FIGHT_DETAILS,MINUTE,SECOND,FIGHT_STUB,EVENT_NAME,EVENT_DATE,EVENT_LOCATION,EVENT_STUB,DATE_YMD,URL,FIGHT_WINNER
10371,1204,Claudia Gadelha v Angela Hill,Women&#039;s Strawweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision - Split,5,0,claudia-gadelha-v-angela-hill,UFC Fight Night: Overeem vs. Harris,"May 16, 2020","Jacksonville, Florida, USA",ufc-fight-night-overeem-vs-harris,16/05/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-overeem-vs-harris-1204/claudia-gadelha-v-angela-hill-10371/,Claudia Gadelha
10377,1204,Giga Chikadze v Irwin Rivera,Featherweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,giga-chikadze-v-irwin-rivera,UFC Fight Night: Overeem vs. Harris,"May 16, 2020","Jacksonville, Florida, USA",ufc-fight-night-overeem-vs-harris,16/05/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-overeem-vs-harris-1204/giga-chikadze-v-irwin-rivera-10377/,Giga Chikadze
10386,1205,Michael Johnson v Thiago Moises,Lightweight,Submission,2,00:25,3 Rnd (5-5-5),Keith Peterson,Ankle Lock After Drop to Ground,0,25,michael-johnson-v-thiago-moises,UFC Fight Night: Smith vs. Teixeira,"May 13, 2020","Jacksonville, Florida, USA",ufc-fight-night-smith-vs-teixeira,13/05/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-smith-vs-teixeira-1205/michael-johnson-v-thiago-moises-10386/,Thiago Moises
10392,1206,Henry Cejudo v Dominick Cruz,UFC Bantamweight Title,KO/TKO,2,04:58,5 Rnd (5-5-5-5-5),Keith Peterson,Knee to Head At Distance,4,58,henry-cejudo-v-dominick-cruz,UFC 249: Ferguson vs. Gaethje,"May 09, 2020","Jacksonville, Florida, USA",ufc-249-ferguson-vs-gaethje,09/05/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-249-ferguson-vs-gaethje-1206/henry-cejudo-v-dominick-cruz-10392/,Henry Cejudo
10396,1206,Anthony Pettis v Donald Cerrone,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,anthony-pettis-v-donald-cerrone,UFC 249: Ferguson vs. Gaethje,"May 09, 2020","Jacksonville, Florida, USA",ufc-249-ferguson-vs-gaethje,09/05/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-249-ferguson-vs-gaethje-1206/anthony-pettis-v-donald-cerrone-10396/,Anthony Pettis
10400,1206,Bryce Mitchell v Charles Rosa,Featherweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,bryce-mitchell-v-charles-rosa,UFC 249: Ferguson vs. Gaethje,"May 09, 2020","Jacksonville, Florida, USA",ufc-249-ferguson-vs-gaethje,09/05/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-249-ferguson-vs-gaethje-1206/bryce-mitchell-v-charles-rosa-10400/,Bryce Mitchell
10415,1208,Zhang Weili v Joanna Jedrzejczyk,UFC Women&#039;s Strawweight Title,Decision - Split,5,05:00,5 Rnd (5-5-5-5-5),Keith Peterson,Decision - Split,5,0,zhang-weili-v-joanna-jedrzejczyk,UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",ufc-248-adesanya-vs-romero,07/03/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-248-adesanya-vs-romero-1208/zhang-weili-v-joanna-jedrzejczyk-10415/,Zhang Weili
10417,1208,Neil Magny v Li Jingliang,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,neil-magny-v-li-jingliang,UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",ufc-248-adesanya-vs-romero,07/03/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-248-adesanya-vs-romero-1208/neil-magny-v-li-jingliang-10417/,Neil Magny
10422,1208,Gerald Meerschaert v Deron Winn,Middleweight,Submission,3,02:13,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,2,13,gerald-meerschaert-v-deron-winn,UFC 248: Adesanya vs. Romero,"March 07, 2020","Las Vegas, Nevada, USA",ufc-248-adesanya-vs-romero,07/03/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-248-adesanya-vs-romero-1208/gerald-meerschaert-v-deron-winn-10422/,Gerald Meerschaert
10488,1214,Aleksei Oleinik v Maurice Greene,Heavyweight,Submission,2,04:38,3 Rnd (5-5-5),Keith Peterson,Armbar From Mount,4,38,aleksei-oleinik-v-maurice-greene,UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",ufc-246-mcgregor-vs-cowboy,18/01/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-246-mcgregor-vs-cowboy-1214/aleksei-oleinik-v-maurice-greene-10488/,Aleksei Oleinik
10493,1214,Tim Elliott v Askar Askarov,Flyweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,tim-elliott-v-askar-askarov,UFC 246: McGregor vs. Cowboy,"January 18, 2020","Las Vegas, Nevada, USA",ufc-246-mcgregor-vs-cowboy,18/01/2020,https://vegas-odds.com/ufc-fight-statistics/ufc-246-mcgregor-vs-cowboy-1214/tim-elliott-v-askar-askarov-10493/,Askar Askarov
10512,1216,Amanda Nunes v Germaine de Randamie,UFC Women&#039;s Bantamweight Title,Decision - Unanimous,5,05:00,5 Rnd (5-5-5-5-5),Keith Peterson,Decision,5,0,amanda-nunes-v-germaine-de-randamie,UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",ufc-245-usman-vs-covington,14/12/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-245-usman-vs-covington-1216/amanda-nunes-v-germaine-de-randamie-10512/,Amanda Nunes
10514,1216,Petr Yan v Urijah Faber,Bantamweight,KO/TKO,3,00:43,3 Rnd (5-5-5),Keith Peterson,Kick to Head At Distance,0,43,petr-yan-v-urijah-faber,UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",ufc-245-usman-vs-covington,14/12/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-245-usman-vs-covington-1216/petr-yan-v-urijah-faber-10514/,Petr Yan
10518,1216,Matt Brown v Ben Saunders,Welterweight,KO/TKO,2,04:55,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Guard,4,55,matt-brown-v-ben-saunders,UFC 245: Usman vs. Covington,"December 14, 2019","Las Vegas, Nevada, USA",ufc-245-usman-vs-covington,14/12/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-245-usman-vs-covington-1216/matt-brown-v-ben-saunders-10518/,Matt Brown
10526,1217,Aspen Ladd v Yana Kunitskaya,Women&#039;s Bantamweight,KO/TKO,3,00:33,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Back Control,0,33,aspen-ladd-v-yana-kunitskaya,UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",ufc-fight-night-overeem-vs-rozenstruik,07/12/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-overeem-vs-rozenstruik-1217/aspen-ladd-v-yana-kunitskaya-10526/,Aspen Ladd
10529,1217,Thiago Alves v Tim Means,Welterweight,Submission,1,02:38,3 Rnd (5-5-5),Keith Peterson,Guillotine Choke On Ground,2,38,thiago-alves-v-tim-means,UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",ufc-fight-night-overeem-vs-rozenstruik,07/12/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-overeem-vs-rozenstruik-1217/thiago-alves-v-tim-means-10529/,Tim Means
10533,1217,Virna Jandiroba v Mallory Martin,Women&#039;s Strawweight,Submission,2,01:16,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,1,16,virna-jandiroba-v-mallory-martin,UFC Fight Night: Overeem vs. Rozenstruik,"December 07, 2019","Washington, DC, USA",ufc-fight-night-overeem-vs-rozenstruik,07/12/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-overeem-vs-rozenstruik-1217/virna-jandiroba-v-mallory-martin-10533/,Virna Jandiroba
10562,1220,Stephen Thompson v Vicente Luque,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,stephen-thompson-v-vicente-luque,UFC 244: Masvidal vs. Diaz,"November 02, 2019","New York City, New York, USA",ufc-244-masvidal-vs-diaz,02/11/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-244-masvidal-vs-diaz-1220/stephen-thompson-v-vicente-luque-10562/,Stephen Thompson
10566,1220,Shane Burgos v Makwan Amirkhani,Featherweight,KO/TKO,3,04:32,3 Rnd (5-5-5),Keith Peterson,Punch to Body At Distance,4,32,shane-burgos-v-makwan-amirkhani,UFC 244: Masvidal vs. Diaz,"November 02, 2019","New York City, New York, USA",ufc-244-masvidal-vs-diaz,02/11/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-244-masvidal-vs-diaz-1220/shane-burgos-v-makwan-amirkhani-10566/,Shane Burgos
10570,1220,Lyman Good v Chance Rencountre,Welterweight,KO/TKO,3,02:03,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,2,3,lyman-good-v-chance-rencountre,UFC 244: Masvidal vs. Diaz,"November 02, 2019","New York City, New York, USA",ufc-244-masvidal-vs-diaz,02/11/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-244-masvidal-vs-diaz-1220/lyman-good-v-chance-rencountre-10570/,Lyman Good
10694,1231,Valentina Shevchenko v Liz Carmouche,UFC Women&#039;s Flyweight Title,Decision - Unanimous,5,05:00,5 Rnd (5-5-5-5-5),Keith Peterson,Decision,5,0,valentina-shevchenko-v-liz-carmouche,UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019","Montevideo, Uruguay",ufc-fight-night-shevchenko-vs-carmouche-2,10/08/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-shevchenko-vs-carmouche-2-1231/valentina-shevchenko-v-liz-carmouche-10694/,Valentina Shevchenko
10697,1231,Volkan Oezdemir v Ilir Latifi,Light Heavyweight,KO/TKO,2,04:31,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,4,31,volkan-oezdemir-v-ilir-latifi,UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019","Montevideo, Uruguay",ufc-fight-night-shevchenko-vs-carmouche-2,10/08/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-shevchenko-vs-carmouche-2-1231/volkan-oezdemir-v-ilir-latifi-10697/,Volkan Oezdemir
10700,1231,Gilbert Burns v Aleksei Kunchenko,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,gilbert-burns-v-aleksei-kunchenko,UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019","Montevideo, Uruguay",ufc-fight-night-shevchenko-vs-carmouche-2,10/08/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-shevchenko-vs-carmouche-2-1231/gilbert-burns-v-aleksei-kunchenko-10700/,Gilbert Burns
10706,1231,Veronica Macedo v Polyana Viana,Women&#039;s Flyweight,Submission,1,01:09,3 Rnd (5-5-5),Keith Peterson,Armbar On Ground,1,9,veronica-macedo-v-polyana-viana,UFC Fight Night: Shevchenko vs. Carmouche 2,"August 10, 2019","Montevideo, Uruguay",ufc-fight-night-shevchenko-vs-carmouche-2,10/08/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-shevchenko-vs-carmouche-2-1231/veronica-macedo-v-polyana-viana-10706/,Veronica Macedo
10707,1232,Colby Covington v Robbie Lawler,Welterweight,Decision - Unanimous,5,05:00,5 Rnd (5-5-5-5-5),Keith Peterson,Decision,5,0,colby-covington-v-robbie-lawler,UFC Fight Night: Covington vs. Lawler,"August 03, 2019","Newark, New Jersey, USA",ufc-fight-night-covington-vs-lawler,03/08/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-covington-vs-lawler-1232/colby-covington-v-robbie-lawler-10707/,Colby Covington
10709,1232,Joaquim Silva v Nasrat Haqparast,Lightweight,KO/TKO,2,00:36,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,0,36,joaquim-silva-v-nasrat-haqparast,UFC Fight Night: Covington vs. Lawler,"August 03, 2019","Newark, New Jersey, USA",ufc-fight-night-covington-vs-lawler,03/08/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-covington-vs-lawler-1232/joaquim-silva-v-nasrat-haqparast-10709/,Nasrat Haqparast
10817,1241,Megan Anderson v Felicia Spencer,Women&#039;s Featherweight,Submission,1,03:24,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,3,24,megan-anderson-v-felicia-spencer,UFC Fight Night: Dos Anjos vs. Lee,"May 18, 2019","Rochester, New York, USA",ufc-fight-night-dos-anjos-vs-lee,18/05/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-dos-anjos-vs-lee-1241/megan-anderson-v-felicia-spencer-10817/,Felicia Spencer
10820,1241,Davi Ramos v Austin Hubbard,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,davi-ramos-v-austin-hubbard,UFC Fight Night: Dos Anjos vs. Lee,"May 18, 2019","Rochester, New York, USA",ufc-fight-night-dos-anjos-vs-lee,18/05/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-dos-anjos-vs-lee-1241/davi-ramos-v-austin-hubbard-10820/,Davi Ramos
10821,1241,Aspen Ladd v Sijara Eubanks,Women&#039;s Bantamweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,aspen-ladd-v-sijara-eubanks,UFC Fight Night: Dos Anjos vs. Lee,"May 18, 2019","Rochester, New York, USA",ufc-fight-night-dos-anjos-vs-lee,18/05/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-dos-anjos-vs-lee-1241/aspen-ladd-v-sijara-eubanks-10821/,Aspen Ladd
10824,1241,Michael Trizano v Grant Dawson,Featherweight,Submission,2,02:27,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,2,27,michael-trizano-v-grant-dawson,UFC Fight Night: Dos Anjos vs. Lee,"May 18, 2019","Rochester, New York, USA",ufc-fight-night-dos-anjos-vs-lee,18/05/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-dos-anjos-vs-lee-1241/michael-trizano-v-grant-dawson-10824/,Grant Dawson
10827,1241,Julio Arce v Julian Erosa,Featherweight,KO/TKO,3,01:49,3 Rnd (5-5-5),Keith Peterson,Kick to Head At Distance,1,49,julio-arce-v-julian-erosa,UFC Fight Night: Dos Anjos vs. Lee,"May 18, 2019","Rochester, New York, USA",ufc-fight-night-dos-anjos-vs-lee,18/05/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-dos-anjos-vs-lee-1241/julio-arce-v-julian-erosa-10827/,Julio Arce
10853,1244,Greg Hardy v Dmitrii Smoliakov,Heavyweight,KO/TKO,1,02:15,3 Rnd (5-5-5),Keith Peterson,Punches to Head On Ground,2,15,greg-hardy-v-dmitrii-smoliakov,UFC Fight Night: Jacare vs. Hermansson,"April 27, 2019","Sunrise, Florida, USA",ufc-fight-night-jacare-vs-hermansson,27/04/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-jacare-vs-hermansson-1244/greg-hardy-v-dmitrii-smoliakov-10853/,Greg Hardy
10857,1244,Roosevelt Roberts v Thomas Gifford,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,roosevelt-roberts-v-thomas-gifford,UFC Fight Night: Jacare vs. Hermansson,"April 27, 2019","Sunrise, Florida, USA",ufc-fight-night-jacare-vs-hermansson,27/04/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-jacare-vs-hermansson-1244/roosevelt-roberts-v-thomas-gifford-10857/,Roosevelt Roberts
10861,1244,Gilbert Burns v Mike Davis,Lightweight,Submission,2,04:15,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,4,15,gilbert-burns-v-mike-davis,UFC Fight Night: Jacare vs. Hermansson,"April 27, 2019","Sunrise, Florida, USA",ufc-fight-night-jacare-vs-hermansson,27/04/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-jacare-vs-hermansson-1244/gilbert-burns-v-mike-davis-10861/,Gilbert Burns
10889,1247,Edson Barboza v Justin Gaethje,Lightweight,KO/TKO,1,02:30,5 Rnd (5-5-5-5-5),Keith Peterson,Punch to Head At Distance,2,30,edson-barboza-v-justin-gaethje,UFC Fight Night: Barboza vs. Gaethje,"March 30, 2019","Philadelphia, Pennsylvania, USA",ufc-fight-night-barboza-vs-gaethje,30/03/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-barboza-vs-gaethje-1247/edson-barboza-v-justin-gaethje-10889/,Justin Gaethje
10891,1247,Josh Emmett v Michael Johnson,Featherweight,KO/TKO,3,04:14,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance,4,14,josh-emmett-v-michael-johnson,UFC Fight Night: Barboza vs. Gaethje,"March 30, 2019","Philadelphia, Pennsylvania, USA",ufc-fight-night-barboza-vs-gaethje,30/03/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-barboza-vs-gaethje-1247/josh-emmett-v-michael-johnson-10891/,Josh Emmett
10893,1247,Kennedy Nzechukwu v Paul Craig,Light Heavyweight,Submission,3,04:20,3 Rnd (5-5-5),Keith Peterson,Triangle Choke From Bottom Guard,4,20,kennedy-nzechukwu-v-paul-craig,UFC Fight Night: Barboza vs. Gaethje,"March 30, 2019","Philadelphia, Pennsylvania, USA",ufc-fight-night-barboza-vs-gaethje,30/03/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-barboza-vs-gaethje-1247/kennedy-nzechukwu-v-paul-craig-10893/,Paul Craig
10895,1247,Marina Rodriguez v Jessica Aguilar,Women&#039;s Strawweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,marina-rodriguez-v-jessica-aguilar,UFC Fight Night: Barboza vs. Gaethje,"March 30, 2019","Philadelphia, Pennsylvania, USA",ufc-fight-night-barboza-vs-gaethje,30/03/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-barboza-vs-gaethje-1247/marina-rodriguez-v-jessica-aguilar-10895/,Marina Rodriguez
10900,1247,Sabina Mazo v Maryna Moroz,Women&#039;s Flyweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,sabina-mazo-v-maryna-moroz,UFC Fight Night: Barboza vs. Gaethje,"March 30, 2019","Philadelphia, Pennsylvania, USA",ufc-fight-night-barboza-vs-gaethje,30/03/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-barboza-vs-gaethje-1247/sabina-mazo-v-maryna-moroz-10900/,Maryna Moroz
10903,1248,Curtis Blaydes v Justin Willis,Heavyweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,curtis-blaydes-v-justin-willis,UFC Fight Night: Thompson vs. Pettis,"March 23, 2019","Nashville, Tennessee, USA",ufc-fight-night-thompson-vs-pettis,23/03/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-thompson-vs-pettis-1248/curtis-blaydes-v-justin-willis-10903/,Curtis Blaydes
10905,1248,Jussier Formiga v Deiveson Figueiredo,Flyweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,jussier-formiga-v-deiveson-figueiredo,UFC Fight Night: Thompson vs. Pettis,"March 23, 2019","Nashville, Tennessee, USA",ufc-fight-night-thompson-vs-pettis,23/03/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-thompson-vs-pettis-1248/jussier-formiga-v-deiveson-figueiredo-10905/,Jussier Formiga
10907,1248,Maycee Barber v JJ Aldrich,Women&#039;s Flyweight,KO/TKO,2,03:01,3 Rnd (5-5-5),Keith Peterson,Punches to Head At Distance,3,1,maycee-barber-v-jj-aldrich,UFC Fight Night: Thompson vs. Pettis,"March 23, 2019","Nashville, Tennessee, USA",ufc-fight-night-thompson-vs-pettis,23/03/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-thompson-vs-pettis-1248/maycee-barber-v-jj-aldrich-10907/,Maycee Barber
10911,1248,Randa Markos v Angela Hill,Women&#039;s Strawweight,Submission,1,04:24,3 Rnd (5-5-5),Keith Peterson,Armbar From Mount,4,24,randa-markos-v-angela-hill,UFC Fight Night: Thompson vs. Pettis,"March 23, 2019","Nashville, Tennessee, USA",ufc-fight-night-thompson-vs-pettis,23/03/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-thompson-vs-pettis-1248/randa-markos-v-angela-hill-10911/,Randa Markos
10965,1253,James Vick v Paul Felder,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,james-vick-v-paul-felder,UFC Fight Night: Ngannou vs. Velasquez,"February 17, 2019","Phoenix, Arizona, USA",ufc-fight-night-ngannou-vs-velasquez,17/02/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-ngannou-vs-velasquez-1253/james-vick-v-paul-felder-10965/,Paul Felder
10967,1253,Alex Caceres v Kron Gracie,Featherweight,Submission,1,02:06,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,2,6,alex-caceres-v-kron-gracie,UFC Fight Night: Ngannou vs. Velasquez,"February 17, 2019","Phoenix, Arizona, USA",ufc-fight-night-ngannou-vs-velasquez,17/02/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-ngannou-vs-velasquez-1253/alex-caceres-v-kron-gracie-10967/,Kron Gracie
10969,1253,Andre Fili v Myles Jury,Featherweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,andre-fili-v-myles-jury,UFC Fight Night: Ngannou vs. Velasquez,"February 17, 2019","Phoenix, Arizona, USA",ufc-fight-night-ngannou-vs-velasquez,17/02/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-ngannou-vs-velasquez-1253/andre-fili-v-myles-jury-10969/,Andre Fili
10971,1253,Benito Lopez v Manny Bermudez,Bantamweight,Submission,1,03:09,3 Rnd (5-5-5),Keith Peterson,Guillotine Choke On Ground,3,9,benito-lopez-v-manny-bermudez,UFC Fight Night: Ngannou vs. Velasquez,"February 17, 2019","Phoenix, Arizona, USA",ufc-fight-night-ngannou-vs-velasquez,17/02/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-ngannou-vs-velasquez-1253/benito-lopez-v-manny-bermudez-10971/,Manny Bermudez
11026,1258,Kevin Lee v Al Iaquinta,Lightweight,Decision - Unanimous,5,05:00,5 Rnd (5-5-5-5-5),Keith Peterson,Decision,5,0,kevin-lee-v-al-iaquinta,UFC Fight Night: Lee vs. Iaquinta,"December 15, 2018","Milwaukee, Wisconsin, USA",ufc-fight-night-lee-vs-iaquinta,15/12/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lee-vs-iaquinta-1258/kevin-lee-v-al-iaquinta-11026/,Al Iaquinta
11029,1258,Jim Miller v Charles Oliveira,Lightweight,Submission,1,01:15,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,1,15,jim-miller-v-charles-oliveira,UFC Fight Night: Lee vs. Iaquinta,"December 15, 2018","Milwaukee, Wisconsin, USA",ufc-fight-night-lee-vs-iaquinta,15/12/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lee-vs-iaquinta-1258/jim-miller-v-charles-oliveira-11029/,Charles Oliveira
11031,1258,Bobby Green v Drakkar Klose,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,bobby-green-v-drakkar-klose,UFC Fight Night: Lee vs. Iaquinta,"December 15, 2018","Milwaukee, Wisconsin, USA",ufc-fight-night-lee-vs-iaquinta,15/12/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lee-vs-iaquinta-1258/bobby-green-v-drakkar-klose-11031/,Drakkar Klose
11034,1258,Trevor Smith v Zak Cummings,Middleweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,trevor-smith-v-zak-cummings,UFC Fight Night: Lee vs. Iaquinta,"December 15, 2018","Milwaukee, Wisconsin, USA",ufc-fight-night-lee-vs-iaquinta,15/12/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lee-vs-iaquinta-1258/trevor-smith-v-zak-cummings-11034/,Zak Cummings
11089,1263,Ricardo Lamas v Darren Elkins,Featherweight,KO/TKO,3,04:09,3 Rnd (5-5-5),Keith Peterson,Elbows to Head On Ground,4,9,ricardo-lamas-v-darren-elkins,UFC Fight Night: Magny vs. Ponzinibbio,"November 17, 2018","Buenos Aires, Buenos Aires, Argentina",ufc-fight-night-magny-vs-ponzinibbio,17/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-magny-vs-ponzinibbio-1263/ricardo-lamas-v-darren-elkins-11089/,Ricardo Lamas
11091,1263,Cezar Ferreira v Ian Heinisch,Middleweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,cezar-ferreira-v-ian-heinisch,UFC Fight Night: Magny vs. Ponzinibbio,"November 17, 2018","Buenos Aires, Buenos Aires, Argentina",ufc-fight-night-magny-vs-ponzinibbio,17/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-magny-vs-ponzinibbio-1263/cezar-ferreira-v-ian-heinisch-11091/,Ian Heinisch
11096,1263,Humberto Bandenay v Austin Arnett,Featherweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,humberto-bandenay-v-austin-arnett,UFC Fight Night: Magny vs. Ponzinibbio,"November 17, 2018","Buenos Aires, Buenos Aires, Argentina",ufc-fight-night-magny-vs-ponzinibbio,17/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-magny-vs-ponzinibbio-1263/humberto-bandenay-v-austin-arnett-11096/,Austin Arnett
11101,1264,Donald Cerrone v Mike Perry,Welterweight,Submission,1,04:46,3 Rnd (5-5-5),Keith Peterson,Armbar From Bottom Guard,4,46,donald-cerrone-v-mike-perry,UFC Fight Night: Korean Zombie vs. Rodriguez,"November 10, 2018","Denver, Colorado, USA",ufc-fight-night-korean-zombie-vs-rodriguez,10/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-korean-zombie-vs-rodriguez-1264/donald-cerrone-v-mike-perry-11101/,Donald Cerrone
11103,1264,Beneil Dariush v Thiago Moises,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Keith Peterson,Decision,5,0,beneil-dariush-v-thiago-moises,UFC Fight Night: Korean Zombie vs. Rodriguez,"November 10, 2018","Denver, Colorado, USA",ufc-fight-night-korean-zombie-vs-rodriguez,10/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-korean-zombie-vs-rodriguez-1264/beneil-dariush-v-thiago-moises-11103/,Beneil Dariush
